d,practice_id,paid,claims,denial_rate,month,year,is_weekend,is_holiday,flu_season_flag,end_of_month_flag
2024-04-10,PRA2,2822.23,25,0.08,4,2024,0,0,0,0
2024-04-10,PRA3,3414.02,21,0.0,4,2024,0,0,0,0
2024-04-11,PRA1,4045.4900000000002,27,0.18518518518518517,4,2024,0,0,0,0
2024-04-11,PRA2,2553.71,22,0.0,4,2024,0,0,0,0
2024-04-11,PRA3,1384.19,7,0.14285714285714285,4,2024,0,0,0,0
2024-04-12,PRA1,2540.35,25,0.08,4,2024,0,0,0,0
2024-04-12,PRA2,3372.71,29,0.10344827586206896,4,2024,0,0,0,0
2024-04-12,PRA3,3146.35,16,0.0,4,2024,0,0,0,0
2024-04-13,PRA1,3791.39,32,0.125,4,2024,1,0,0,0
2024-04-13,PRA2,942.64,15,0.13333333333333333,4,2024,1,0,0,0
2024-04-13,PRA3,2620.83,14,0.14285714285714285,4,2024,1,0,0,0
2024-04-14,PRA1,5438.05,34,0.029411764705882353,4,2024,1,0,0,0
2024-04-14,PRA2,3109.11,19,0.05263157894736842,4,2024,1,0,0,0
2024-04-14,PRA3,2799.63,16,0.0,4,2024,1,0,0,0
2024-04-15,PRA1,2830.48,25,0.08,4,2024,0,0,0,0
2024-04-15,PRA2,1764.48,16,0.0625,4,2024,0,0,0,0
2024-04-15,PRA3,411.96,6,0.16666666666666666,4,2024,0,0,0,0
2024-04-16,PRA1,5686.7,38,0.10526315789473684,4,2024,0,0,0,0
2024-04-16,PRA2,1915.05,16,0.0,4,2024,0,0,0,0
2024-04-16,PRA3,1715.3500000000001,16,0.0,4,2024,0,0,0,0
2024-04-17,PRA1,5123.2300000000005,41,0.024390243902439025,4,2024,0,0,0,0
2024-04-17,PRA2,4466.87,26,0.0,4,2024,0,0,0,0
2024-04-17,PRA3,2971.32,16,0.125,4,2024,0,0,0,0
2024-04-18,PRA1,6999.58,53,0.05660377358490566,4,2024,0,0,0,0
2024-04-18,PRA2,2385.14,21,0.047619047619047616,4,2024,0,0,0,0
2024-04-18,PRA3,1658.4,12,0.0,4,2024,0,0,0,0
2024-04-19,PRA1,5132.71,36,0.05555555555555555,4,2024,0,0,0,0
2024-04-19,PRA2,2368.29,19,0.05263157894736842,4,2024,0,0,0,0
2024-04-19,PRA3,2332.8,13,0.0,4,2024,0,0,0,0
2024-04-20,PRA1,3276.3399999999997,29,0.034482758620689655,4,2024,1,0,0,0
2024-04-20,PRA2,1809.0900000000001,13,0.15384615384615385,4,2024,1,0,0,0
2024-04-20,PRA3,4153.63,23,0.0,4,2024,1,0,0,0
2024-04-21,PRA1,5412.22,30,0.06666666666666667,4,2024,1,0,0,0
2024-04-21,PRA2,4168.55,26,0.038461538461538464,4,2024,1,0,0,0
2024-04-21,PRA3,1556.53,14,0.07142857142857142,4,2024,1,0,0,0
2024-04-22,PRA1,2353.69,31,0.1935483870967742,4,2024,0,0,0,0
2024-04-22,PRA2,3418.59,25,0.08,4,2024,0,0,0,0
2024-04-22,PRA3,2462.96,17,0.0,4,2024,0,0,0,0
2024-04-23,PRA1,6100.57,44,0.09090909090909091,4,2024,0,0,0,0
2024-04-23,PRA2,2859.12,26,0.11538461538461539,4,2024,0,0,0,0
2024-04-23,PRA3,1554.69,9,0.1111111111111111,4,2024,0,0,0,0
2024-04-24,PRA1,3542.59,29,0.06896551724137931,4,2024,0,0,0,0
2024-04-24,PRA2,3847.95,25,0.08,4,2024,0,0,0,0
2024-04-24,PRA3,1624.46,12,0.08333333333333333,4,2024,0,0,0,0
2024-04-25,PRA1,6222.68,35,0.05714285714285714,4,2024,0,0,0,0
2024-04-25,PRA2,1334.39,11,0.09090909090909091,4,2024,0,0,0,0
2024-04-25,PRA3,1567.76,13,0.0,4,2024,0,0,0,0
2024-04-26,PRA1,5557.02,32,0.0625,4,2024,0,0,0,0
2024-04-26,PRA2,3082.5,25,0.0,4,2024,0,0,0,0
2024-04-26,PRA3,2327.2400000000002,14,0.07142857142857142,4,2024,0,0,0,0
2024-04-27,PRA1,2874.27,22,0.0,4,2024,1,0,0,0
2024-04-27,PRA2,1678.91,16,0.0625,4,2024,1,0,0,0
2024-04-27,PRA3,2369.12,14,0.14285714285714285,4,2024,1,0,0,0
2024-04-28,PRA1,4578.91,35,0.08571428571428572,4,2024,1,0,0,0
2024-04-28,PRA2,2478.82,18,0.0,4,2024,1,0,0,0
2024-04-28,PRA3,939.1,11,0.09090909090909091,4,2024,1,0,0,0
2024-04-29,PRA1,4703.04,45,0.08888888888888889,4,2024,0,0,0,0
2024-04-29,PRA2,3016.11,24,0.08333333333333333,4,2024,0,0,0,0
2024-04-29,PRA3,1614.11,13,0.15384615384615385,4,2024,0,0,0,0
2024-04-30,PRA1,2987.39,32,0.1875,4,2024,0,0,0,1
2024-04-30,PRA2,3259.47,18,0.1111111111111111,4,2024,0,0,0,1
2024-04-30,PRA3,3155.25,17,0.0,4,2024,0,0,0,1
2024-05-01,PRA1,4925.84,39,0.10256410256410256,5,2024,0,0,0,0
2024-05-01,PRA2,2252.35,20,0.1,5,2024,0,0,0,0
2024-05-01,PRA3,1052.74,13,0.15384615384615385,5,2024,0,0,0,0
2024-05-02,PRA1,5254.33,36,0.1111111111111111,5,2024,0,0,0,0
2024-05-02,PRA2,1857.3799999999999,17,0.11764705882352941,5,2024,0,0,0,0
2024-05-02,PRA3,1036.63,8,0.0,5,2024,0,0,0,0
2024-05-03,PRA1,4707.53,27,0.07407407407407407,5,2024,0,0,0,0
2024-05-03,PRA2,3487.33,31,0.0,5,2024,0,0,0,0
2024-05-03,PRA3,1700.3999999999999,12,0.08333333333333333,5,2024,0,0,0,0
2024-05-04,PRA1,3403.63,31,0.03225806451612903,5,2024,1,0,0,0
2024-05-04,PRA2,2066.57,20,0.1,5,2024,1,0,0,0
2024-05-04,PRA3,1230.19,13,0.23076923076923078,5,2024,1,0,0,0
2024-05-05,PRA1,3445.82,29,0.034482758620689655,5,2024,1,0,0,0
2024-05-05,PRA2,2081.13,16,0.0625,5,2024,1,0,0,0
2024-05-05,PRA3,672.88,8,0.0,5,2024,1,0,0,0
2024-05-06,PRA1,5441.09,34,0.029411764705882353,5,2024,0,0,0,0
2024-05-06,PRA2,3402.94,27,0.07407407407407407,5,2024,0,0,0,0
2024-05-06,PRA3,1914.47,15,0.13333333333333333,5,2024,0,0,0,0
2024-05-07,PRA1,4118.96,32,0.0625,5,2024,0,0,0,0
2024-05-07,PRA2,2499.48,21,0.047619047619047616,5,2024,0,0,0,0
2024-05-07,PRA3,2729.7200000000003,13,0.07692307692307693,5,2024,0,0,0,0
2024-05-08,PRA1,5544.2,37,0.02702702702702703,5,2024,0,0,0,0
2024-05-08,PRA2,2237.7999999999997,14,0.0,5,2024,0,0,0,0
2024-05-08,PRA3,2033.5,23,0.17391304347826086,5,2024,0,0,0,0
2024-05-09,PRA1,3536.65,25,0.04,5,2024,0,0,0,0
2024-05-09,PRA2,2581.78,20,0.0,5,2024,0,0,0,0
2024-05-09,PRA3,2276.18,19,0.05263157894736842,5,2024,0,0,0,0
2024-05-10,PRA1,3652.91,33,0.12121212121212122,5,2024,0,0,0,0
2024-05-10,PRA2,2067.59,20,0.05,5,2024,0,0,0,0
2024-05-10,PRA3,654.34,8,0.0,5,2024,0,0,0,0
2024-05-11,PRA1,3232.81,29,0.06896551724137931,5,2024,1,0,0,0
2024-05-11,PRA2,2160.15,14,0.14285714285714285,5,2024,1,0,0,0
2024-05-11,PRA3,985.27,13,0.0,5,2024,1,0,0,0
2024-05-12,PRA1,6415.19,43,0.046511627906976744,5,2024,1,0,0,0
2024-05-12,PRA2,3317.51,23,0.13043478260869565,5,2024,1,0,0,0
2024-05-12,PRA3,1164.37,15,0.2,5,2024,1,0,0,0
2024-05-13,PRA1,3628.56,35,0.0,5,2024,0,0,0,0
2024-05-13,PRA2,1890.65,22,0.18181818181818182,5,2024,0,0,0,0
2024-05-13,PRA3,2098.94,13,0.0,5,2024,0,0,0,0
2024-05-14,PRA1,3383.57,33,0.09090909090909091,5,2024,0,0,0,0
2024-05-14,PRA2,2530.21,23,0.13043478260869565,5,2024,0,0,0,0
2024-05-14,PRA3,927.6999999999999,13,0.15384615384615385,5,2024,0,0,0,0
2024-05-15,PRA1,4095.56,37,0.02702702702702703,5,2024,0,0,0,0
2024-05-15,PRA2,3472.59,25,0.08,5,2024,0,0,0,0
2024-05-15,PRA3,1203.14,12,0.0,5,2024,0,0,0,0
2024-05-16,PRA1,3513.51,25,0.04,5,2024,0,0,0,0
2024-05-16,PRA2,2928.59,24,0.125,5,2024,0,0,0,0
2024-05-16,PRA3,596.11,13,0.3076923076923077,5,2024,0,0,0,0
2024-05-17,PRA1,2791.0,25,0.08,5,2024,0,0,0,0
2024-05-17,PRA2,2451.97,20,0.15,5,2024,0,0,0,0
2024-05-17,PRA3,2683.79,15,0.0,5,2024,0,0,0,0
2024-05-18,PRA1,2909.9900000000002,20,0.1,5,2024,1,0,0,0
2024-05-18,PRA2,1778.47,17,0.0,5,2024,1,0,0,0
2024-05-18,PRA3,1721.71,13,0.07692307692307693,5,2024,1,0,0,0
2024-05-19,PRA1,3669.11,24,0.125,5,2024,1,0,0,0
2024-05-19,PRA2,3157.15,22,0.09090909090909091,5,2024,1,0,0,0
2024-05-19,PRA3,502.41,7,0.0,5,2024,1,0,0,0
2024-05-20,PRA1,4568.12,35,0.11428571428571428,5,2024,0,0,0,0
2024-05-20,PRA2,2829.82,23,0.13043478260869565,5,2024,0,0,0,0
2024-05-20,PRA3,2202.89,19,0.05263157894736842,5,2024,0,0,0,0
2024-05-21,PRA1,4968.15,39,0.07692307692307693,5,2024,0,0,0,0
2024-05-21,PRA2,2706.2599999999998,22,0.13636363636363635,5,2024,0,0,0,0
2024-05-21,PRA3,2293.75,20,0.1,5,2024,0,0,0,0
2024-05-22,PRA1,5726.91,38,0.05263157894736842,5,2024,0,0,0,0
2024-05-22,PRA2,2769.69,17,0.11764705882352941,5,2024,0,0,0,0
2024-05-22,PRA3,2022.04,17,0.058823529411764705,5,2024,0,0,0,0
2024-05-23,PRA1,2922.82,30,0.06666666666666667,5,2024,0,0,0,0
2024-05-23,PRA2,2590.3,21,0.047619047619047616,5,2024,0,0,0,0
2024-05-23,PRA3,1384.97,19,0.10526315789473684,5,2024,0,0,0,0
2024-05-24,PRA1,2917.58,22,0.045454545454545456,5,2024,0,0,0,0
2024-05-24,PRA2,3350.88,25,0.12,5,2024,0,0,0,0
2024-05-24,PRA3,1437.1499999999999,14,0.07142857142857142,5,2024,0,0,0,0
2024-05-25,PRA1,3227.31,29,0.10344827586206896,5,2024,1,0,0,0
2024-05-25,PRA2,3110.52,26,0.19230769230769232,5,2024,1,0,0,0
2024-05-25,PRA3,2210.63,18,0.16666666666666666,5,2024,1,0,0,0
2024-05-26,PRA1,5401.45,34,0.08823529411764706,5,2024,1,0,0,0
2024-05-26,PRA2,2738.38,21,0.09523809523809523,5,2024,1,0,0,0
2024-05-26,PRA3,2790.21,18,0.0,5,2024,1,0,0,0
2024-05-27,PRA1,3587.2,39,0.10256410256410256,5,2024,0,1,0,0
2024-05-27,PRA2,2543.62,19,0.05263157894736842,5,2024,0,1,0,0
2024-05-27,PRA3,1506.25,13,0.0,5,2024,0,1,0,0
2024-05-28,PRA1,2918.82,24,0.08333333333333333,5,2024,0,0,0,0
2024-05-28,PRA2,4409.37,27,0.1111111111111111,5,2024,0,0,0,0
2024-05-28,PRA3,1684.43,13,0.0,5,2024,0,0,0,0
2024-05-29,PRA1,3428.87,23,0.043478260869565216,5,2024,0,0,0,0
2024-05-29,PRA2,2240.26,23,0.08695652173913043,5,2024,0,0,0,0
2024-05-29,PRA3,2262.03,15,0.13333333333333333,5,2024,0,0,0,0
2024-05-30,PRA1,4488.91,33,0.18181818181818182,5,2024,0,0,0,0
2024-05-30,PRA2,1457.82,17,0.058823529411764705,5,2024,0,0,0,0
2024-05-30,PRA3,2201.42,17,0.058823529411764705,5,2024,0,0,0,0
2024-05-31,PRA1,2815.2999999999997,23,0.13043478260869565,5,2024,0,0,0,1
2024-05-31,PRA2,1794.31,15,0.06666666666666667,5,2024,0,0,0,1
2024-05-31,PRA3,1984.71,17,0.0,5,2024,0,0,0,1
2024-06-01,PRA1,3587.3,33,0.12121212121212122,6,2024,1,0,0,0
2024-06-01,PRA2,3343.69,27,0.14814814814814814,6,2024,1,0,0,0
2024-06-01,PRA3,2036.33,15,0.0,6,2024,1,0,0,0
2024-06-02,PRA1,4993.07,35,0.0,6,2024,1,0,0,0
2024-06-02,PRA2,2622.02,18,0.16666666666666666,6,2024,1,0,0,0
2024-06-02,PRA3,2204.71,15,0.0,6,2024,1,0,0,0
2024-06-03,PRA1,3389.62,37,0.10810810810810811,6,2024,0,0,0,0
2024-06-03,PRA2,3929.17,25,0.12,6,2024,0,0,0,0
2024-06-03,PRA3,678.22,11,0.2727272727272727,6,2024,0,0,0,0
2024-06-04,PRA1,4286.38,37,0.10810810810810811,6,2024,0,0,0,0
2024-06-04,PRA2,2615.16,19,0.05263157894736842,6,2024,0,0,0,0
2024-06-04,PRA3,1149.02,12,0.16666666666666666,6,2024,0,0,0,0
2024-06-05,PRA1,4049.75,36,0.1388888888888889,6,2024,0,0,0,0
2024-06-05,PRA2,3364.01,23,0.08695652173913043,6,2024,0,0,0,0
2024-06-05,PRA3,2693.58,16,0.0,6,2024,0,0,0,0
2024-06-06,PRA1,4853.79,38,0.10526315789473684,6,2024,0,0,0,0
2024-06-06,PRA2,1554.91,19,0.05263157894736842,6,2024,0,0,0,0
2024-06-06,PRA3,1578.8,11,0.09090909090909091,6,2024,0,0,0,0
2024-06-07,PRA1,3558.71,30,0.03333333333333333,6,2024,0,0,0,0
2024-06-07,PRA2,1881.52,16,0.0,6,2024,0,0,0,0
2024-06-07,PRA3,2530.12,16,0.1875,6,2024,0,0,0,0
2024-06-08,PRA1,4844.04,41,0.0975609756097561,6,2024,1,0,0,0
2024-06-08,PRA2,3994.42,17,0.0,6,2024,1,0,0,0
2024-06-08,PRA3,2390.61,17,0.0,6,2024,1,0,0,0
2024-06-09,PRA1,2811.18,22,0.18181818181818182,6,2024,1,0,0,0
2024-06-09,PRA2,1977.58,21,0.19047619047619047,6,2024,1,0,0,0
2024-06-09,PRA3,1313.59,11,0.18181818181818182,6,2024,1,0,0,0
2024-06-10,PRA1,4375.53,28,0.07142857142857142,6,2024,0,0,0,0
2024-06-10,PRA2,1136.65,10,0.0,6,2024,0,0,0,0
2024-06-10,PRA3,511.0,6,0.16666666666666666,6,2024,0,0,0,0
2024-06-11,PRA1,4112.91,32,0.0625,6,2024,0,0,0,0
2024-06-11,PRA2,4994.33,27,0.037037037037037035,6,2024,0,0,0,0
2024-06-11,PRA3,1738.99,14,0.0,6,2024,0,0,0,0
2024-06-12,PRA1,4514.33,30,0.03333333333333333,6,2024,0,0,0,0
2024-06-12,PRA2,1429.76,19,0.10526315789473684,6,2024,0,0,0,0
2024-06-12,PRA3,1065.49,11,0.0,6,2024,0,0,0,0
2024-06-13,PRA1,3713.06,27,0.037037037037037035,6,2024,0,0,0,0
2024-06-13,PRA2,2940.37,18,0.0,6,2024,0,0,0,0
2024-06-13,PRA3,1288.8899999999999,12,0.0,6,2024,0,0,0,0
2024-06-14,PRA1,2742.36,31,0.0967741935483871,6,2024,0,0,0,0
2024-06-14,PRA2,2855.34,15,0.13333333333333333,6,2024,0,0,0,0
2024-06-14,PRA3,1218.19,9,0.1111111111111111,6,2024,0,0,0,0
2024-06-15,PRA1,2500.89,25,0.08,6,2024,1,0,0,0
2024-06-15,PRA2,2310.36,25,0.16,6,2024,1,0,0,0
2024-06-15,PRA3,1259.1399999999999,5,0.0,6,2024,1,0,0,0
2024-06-16,PRA1,3884.71,25,0.04,6,2024,1,0,0,0
2024-06-16,PRA2,1845.96,15,0.0,6,2024,1,0,0,0
2024-06-16,PRA3,1354.52,12,0.08333333333333333,6,2024,1,0,0,0
2024-06-17,PRA1,3573.8,26,0.07692307692307693,6,2024,0,0,0,0
2024-06-17,PRA2,2095.38,15,0.0,6,2024,0,0,0,0
2024-06-17,PRA3,922.59,10,0.1,6,2024,0,0,0,0
2024-06-18,PRA1,4086.73,31,0.06451612903225806,6,2024,0,0,0,0
2024-06-18,PRA2,2351.24,18,0.05555555555555555,6,2024,0,0,0,0
2024-06-18,PRA3,578.36,10,0.2,6,2024,0,0,0,0
2024-06-19,PRA1,4196.69,34,0.058823529411764705,6,2024,0,1,0,0
2024-06-19,PRA2,2442.5699999999997,16,0.0,6,2024,0,1,0,0
2024-06-19,PRA3,1735.84,15,0.13333333333333333,6,2024,0,1,0,0
2024-06-20,PRA1,3307.0299999999997,21,0.047619047619047616,6,2024,0,0,0,0
2024-06-20,PRA2,2825.2000000000003,15,0.06666666666666667,6,2024,0,0,0,0
2024-06-20,PRA3,1648.44,12,0.0,6,2024,0,0,0,0
2024-06-21,PRA1,3552.62,23,0.043478260869565216,6,2024,0,0,0,0
2024-06-21,PRA2,1482.8,17,0.058823529411764705,6,2024,0,0,0,0
2024-06-21,PRA3,1431.49,11,0.0,6,2024,0,0,0,0
2024-06-22,PRA1,3921.38,32,0.0,6,2024,1,0,0,0
2024-06-22,PRA2,4212.93,26,0.038461538461538464,6,2024,1,0,0,0
2024-06-22,PRA3,1137.52,10,0.2,6,2024,1,0,0,0
2024-06-23,PRA1,3786.65,33,0.06060606060606061,6,2024,1,0,0,0
2024-06-23,PRA2,2791.16,19,0.05263157894736842,6,2024,1,0,0,0
2024-06-23,PRA3,2095.78,14,0.0,6,2024,1,0,0,0
2024-06-24,PRA1,3633.94,23,0.043478260869565216,6,2024,0,0,0,0
2024-06-24,PRA2,2651.18,19,0.05263157894736842,6,2024,0,0,0,0
2024-06-24,PRA3,2185.29,12,0.0,6,2024,0,0,0,0
2024-06-25,PRA1,4088.11,29,0.10344827586206896,6,2024,0,0,0,0
2024-06-25,PRA2,3158.78,25,0.0,6,2024,0,0,0,0
2024-06-25,PRA3,2133.53,21,0.0,6,2024,0,0,0,0
2024-06-26,PRA1,3736.2,35,0.05714285714285714,6,2024,0,0,0,0
2024-06-26,PRA2,2152.42,20,0.1,6,2024,0,0,0,0
2024-06-26,PRA3,1608.56,12,0.16666666666666666,6,2024,0,0,0,0
2024-06-27,PRA1,2748.57,19,0.05263157894736842,6,2024,0,0,0,0
2024-06-27,PRA2,2484.9900000000002,19,0.10526315789473684,6,2024,0,0,0,0
2024-06-27,PRA3,752.29,10,0.2,6,2024,0,0,0,0
2024-06-28,PRA1,3216.52,29,0.10344827586206896,6,2024,0,0,0,0
2024-06-28,PRA2,2784.17,13,0.0,6,2024,0,0,0,0
2024-06-28,PRA3,2894.53,17,0.0,6,2024,0,0,0,0
2024-06-29,PRA1,2469.75,19,0.15789473684210525,6,2024,1,0,0,0
2024-06-29,PRA2,3701.81,22,0.09090909090909091,6,2024,1,0,0,0
2024-06-29,PRA3,1163.41,10,0.0,6,2024,1,0,0,0
2024-06-30,PRA1,3558.48,32,0.0625,6,2024,1,0,0,1
2024-06-30,PRA2,2465.82,14,0.0,6,2024,1,0,0,1
2024-06-30,PRA3,2271.53,10,0.1,6,2024,1,0,0,1
2024-07-01,PRA1,4370.45,26,0.11538461538461539,7,2024,0,0,0,0
2024-07-01,PRA2,2301.3,19,0.05263157894736842,7,2024,0,0,0,0
2024-07-01,PRA3,2529.78,14,0.0,7,2024,0,0,0,0
2024-07-02,PRA1,3595.05,30,0.13333333333333333,7,2024,0,0,0,0
2024-07-02,PRA2,2212.76,15,0.06666666666666667,7,2024,0,0,0,0
2024-07-02,PRA3,2776.73,18,0.1111111111111111,7,2024,0,0,0,0
2024-07-03,PRA1,4469.24,31,0.03225806451612903,7,2024,0,0,0,0
2024-07-03,PRA2,2492.49,24,0.125,7,2024,0,0,0,0
2024-07-03,PRA3,1583.49,11,0.09090909090909091,7,2024,0,0,0,0
2024-07-04,PRA1,3357.7,27,0.037037037037037035,7,2024,0,1,0,0
2024-07-04,PRA2,2520.25,14,0.0,7,2024,0,1,0,0
2024-07-04,PRA3,1580.57,12,0.25,7,2024,0,1,0,0
2024-07-05,PRA1,2352.5099999999998,23,0.08695652173913043,7,2024,0,0,0,0
2024-07-05,PRA2,2424.9900000000002,21,0.09523809523809523,7,2024,0,0,0,0
2024-07-05,PRA3,1992.16,15,0.0,7,2024,0,0,0,0
2024-07-06,PRA1,3257.77,23,0.043478260869565216,7,2024,1,0,0,0
2024-07-06,PRA2,1449.67,11,0.09090909090909091,7,2024,1,0,0,0
2024-07-06,PRA3,1736.45,18,0.1111111111111111,7,2024,1,0,0,0
2024-07-07,PRA1,3332.36,31,0.0967741935483871,7,2024,1,0,0,0
2024-07-07,PRA2,3227.13,20,0.1,7,2024,1,0,0,0
2024-07-07,PRA3,3996.4,13,0.0,7,2024,1,0,0,0
2024-07-08,PRA1,4349.2,36,0.027777777777777776,7,2024,0,0,0,0
2024-07-08,PRA2,1884.81,15,0.06666666666666667,7,2024,0,0,0,0
2024-07-08,PRA3,2199.79,14,0.07142857142857142,7,2024,0,0,0,0
2024-07-09,PRA1,4447.6900000000005,35,0.17142857142857143,7,2024,0,0,0,0
2024-07-09,PRA2,2921.07,18,0.1111111111111111,7,2024,0,0,0,0
2024-07-09,PRA3,2081.3,14,0.14285714285714285,7,2024,0,0,0,0
2024-07-10,PRA1,3449.87,21,0.047619047619047616,7,2024,0,0,0,0
2024-07-10,PRA2,2527.06,27,0.1111111111111111,7,2024,0,0,0,0
2024-07-10,PRA3,2224.0,16,0.0625,7,2024,0,0,0,0
2024-07-11,PRA1,3672.83,31,0.03225806451612903,7,2024,0,0,0,0
2024-07-11,PRA2,2838.19,21,0.09523809523809523,7,2024,0,0,0,0
2024-07-11,PRA3,862.13,9,0.2222222222222222,7,2024,0,0,0,0
2024-07-12,PRA1,5991.35,43,0.0,7,2024,0,0,0,0
2024-07-12,PRA2,2984.18,19,0.15789473684210525,7,2024,0,0,0,0
2024-07-12,PRA3,794.29,8,0.125,7,2024,0,0,0,0
2024-07-13,PRA1,2949.2999999999997,18,0.05555555555555555,7,2024,1,0,0,0
2024-07-13,PRA2,2868.89,20,0.05,7,2024,1,0,0,0
2024-07-13,PRA3,1549.1799999999998,12,0.0,7,2024,1,0,0,0
2024-07-14,PRA1,1663.95,17,0.0,7,2024,1,0,0,0
2024-07-14,PRA2,913.88,13,0.0,7,2024,1,0,0,0
2024-07-14,PRA3,2691.37,19,0.05263157894736842,7,2024,1,0,0,0
2024-07-15,PRA1,3139.75,17,0.0,7,2024,0,0,0,0
2024-07-15,PRA2,2930.17,17,0.11764705882352941,7,2024,0,0,0,0
2024-07-15,PRA3,2140.98,13,0.0,7,2024,0,0,0,0
2024-07-16,PRA1,2202.2799999999997,22,0.09090909090909091,7,2024,0,0,0,0
2024-07-16,PRA2,2790.75,19,0.10526315789473684,7,2024,0,0,0,0
2024-07-16,PRA3,785.53,10,0.2,7,2024,0,0,0,0
2024-07-17,PRA1,3305.28,25,0.08,7,2024,0,0,0,0
2024-07-17,PRA2,2399.23,15,0.0,7,2024,0,0,0,0
2024-07-17,PRA3,1031.77,10,0.1,7,2024,0,0,0,0
2024-07-18,PRA1,2696.09,29,0.034482758620689655,7,2024,0,0,0,0
2024-07-18,PRA2,1080.8,14,0.21428571428571427,7,2024,0,0,0,0
2024-07-18,PRA3,699.8000000000001,9,0.2222222222222222,7,2024,0,0,0,0
2024-07-19,PRA1,4045.5299999999997,30,0.06666666666666667,7,2024,0,0,0,0
2024-07-19,PRA2,1870.24,12,0.08333333333333333,7,2024,0,0,0,0
2024-07-19,PRA3,606.73,10,0.1,7,2024,0,0,0,0
2024-07-20,PRA1,2924.19,23,0.043478260869565216,7,2024,1,0,0,0
2024-07-20,PRA2,2469.98,20,0.1,7,2024,1,0,0,0
2024-07-20,PRA3,1319.44,10,0.0,7,2024,1,0,0,0
2024-07-21,PRA1,3293.68,23,0.08695652173913043,7,2024,1,0,0,0
2024-07-21,PRA2,4480.25,23,0.043478260869565216,7,2024,1,0,0,0
2024-07-21,PRA3,891.51,8,0.0,7,2024,1,0,0,0
2024-07-22,PRA1,3367.44,28,0.10714285714285714,7,2024,0,0,0,0
2024-07-22,PRA2,1374.8,15,0.06666666666666667,7,2024,0,0,0,0
2024-07-22,PRA3,1174.57,9,0.1111111111111111,7,2024,0,0,0,0
2024-07-23,PRA1,4147.96,32,0.03125,7,2024,0,0,0,0
2024-07-23,PRA2,3887.41,19,0.05263157894736842,7,2024,0,0,0,0
2024-07-23,PRA3,1534.1799999999998,8,0.0,7,2024,0,0,0,0
2024-07-24,PRA1,3730.84,25,0.04,7,2024,0,0,0,0
2024-07-24,PRA2,2408.5299999999997,22,0.045454545454545456,7,2024,0,0,0,0
2024-07-24,PRA3,633.5699999999999,5,0.0,7,2024,0,0,0,0
2024-07-25,PRA1,2853.61,31,0.12903225806451613,7,2024,0,0,0,0
2024-07-25,PRA2,1151.8,14,0.07142857142857142,7,2024,0,0,0,0
2024-07-25,PRA3,2520.08,15,0.06666666666666667,7,2024,0,0,0,0
2024-07-26,PRA1,3975.19,29,0.034482758620689655,7,2024,0,0,0,0
2024-07-26,PRA2,1607.61,16,0.0625,7,2024,0,0,0,0
2024-07-26,PRA3,1767.73,15,0.06666666666666667,7,2024,0,0,0,0
2024-07-27,PRA1,4850.07,31,0.06451612903225806,7,2024,1,0,0,0
2024-07-27,PRA2,2361.28,22,0.045454545454545456,7,2024,1,0,0,0
2024-07-27,PRA3,2490.37,12,0.08333333333333333,7,2024,1,0,0,0
2024-07-28,PRA1,3510.29,29,0.10344827586206896,7,2024,1,0,0,0
2024-07-28,PRA2,1723.69,15,0.0,7,2024,1,0,0,0
2024-07-28,PRA3,815.36,11,0.18181818181818182,7,2024,1,0,0,0
2024-07-29,PRA1,2871.0699999999997,20,0.1,7,2024,0,0,0,0
2024-07-29,PRA2,3172.46,25,0.04,7,2024,0,0,0,0
2024-07-29,PRA3,1665.6200000000001,15,0.06666666666666667,7,2024,0,0,0,0
2024-07-30,PRA1,4640.89,29,0.06896551724137931,7,2024,0,0,0,0
2024-07-30,PRA2,3244.81,26,0.07692307692307693,7,2024,0,0,0,0
2024-07-30,PRA3,963.03,9,0.1111111111111111,7,2024,0,0,0,0
2024-07-31,PRA1,4444.94,30,0.06666666666666667,7,2024,0,0,0,1
2024-07-31,PRA2,4235.03,25,0.04,7,2024,0,0,0,1
2024-07-31,PRA3,2825.11,16,0.0,7,2024,0,0,0,1
2024-08-01,PRA1,3371.57,23,0.08695652173913043,8,2024,0,0,0,0
2024-08-01,PRA2,3467.72,19,0.15789473684210525,8,2024,0,0,0,0
2024-08-01,PRA3,2126.5,11,0.09090909090909091,8,2024,0,0,0,0
2024-08-02,PRA1,3219.73,21,0.09523809523809523,8,2024,0,0,0,0
2024-08-02,PRA2,1129.26,10,0.0,8,2024,0,0,0,0
2024-08-02,PRA3,1218.8,10,0.0,8,2024,0,0,0,0
2024-08-03,PRA1,3009.64,23,0.08695652173913043,8,2024,1,0,0,0
2024-08-03,PRA2,4339.72,21,0.0,8,2024,1,0,0,0
2024-08-03,PRA3,1647.8799999999999,15,0.2,8,2024,1,0,0,0
2024-08-04,PRA1,2948.17,25,0.04,8,2024,1,0,0,0
2024-08-04,PRA2,995.87,14,0.14285714285714285,8,2024,1,0,0,0
2024-08-04,PRA3,1686.5,12,0.08333333333333333,8,2024,1,0,0,0
2024-08-05,PRA1,1774.42,20,0.15,8,2024,0,0,0,0
2024-08-05,PRA2,1508.56,14,0.07142857142857142,8,2024,0,0,0,0
2024-08-05,PRA3,833.69,10,0.1,8,2024,0,0,0,0
2024-08-06,PRA1,2956.46,25,0.08,8,2024,0,0,0,0
